Geneid	NM001	NM002	NM003	NM004	NM005	TB001	TB002	TB003	TB004	TB005	AD001	AD002	AD003	AD004	AD005	SA001	SA002	SA003	SA004	SA005
ENSG00000227887	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	7	0	0
ENSG00000232812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	0
ENSG00000236950	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000278684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
ENSG00000232537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1
ENSG00000228081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
ENSG00000224540	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0
ENSG00000225712	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	3	0	1
ENSG00000227940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000231648	0	0	0	0	0	0	0	0	0	0	0	0	14	2	0	0	0	5	0	0
ENSG00000230937	25	0	4	2	12	36	1	0	4	2	5	2	1306	592	1718	17	26	32	0	1
ENSG00000284485	1	0	0	0	0	0	0	0	0	0	0	0	3	6	24	0	0	0	0	0
ENSG00000224260	0	0	0	0	0	0	0	0	0	2	0	0	2	0	5	0	0	2	10	13
ENSG00000008118	28	5	65	46	86	24	0	5	49	50	30	11	37	20	15	22	101	44	9	26
ENSG00000196878	3303	1963	3910	798	2862	2188	92	257	1916	1634	1276	3994	4505	12867	12288	858	2843	1579	4279	4625
ENSG00000283876	3	0	1	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	0
ENSG00000227591	5	23	18	11	22	4	20	36	4	4	7	2	4	98	6	2	9	38	0	0
ENSG00000123689	339	2189	4564	796	1864	2164	3409	6854	1592	5956	359	224	958	5364	958	1652	2673	90273	32	92
ENSG00000117594	214	200	385	507	398	490	50	103	732	931	112	45	168	388	71	323	564	243	23	58
ENSG00000236136	0	0	3	2	2	2	0	0	3	1	2	0	1	0	3	1	2	1	2	1
ENSG00000009790	115	246	82	188	100	396	321	75	340	222	753	172	270	39	100	515	206	799	38	159
ENSG00000162757	20	26	34	36	20	52	33	12	34	28	44	57	58	53	151	37	38	22	156	84
ENSG00000117595	787	265	614	275	527	342	47	26	465	218	237	503	2145	907	4828	323	769	142	2007	1060
ENSG00000117597	274	247	161	175	226	514	224	116	291	218	313	288	525	253	514	341	291	114	1109	811
ENSG00000143469	1	0	0	2	0	0	7	3	2	3	0	1	29	126	6	0	0	23	25	45
ENSG00000203706	117	64	138	101	95	43	92	69	37	62	27	69	3	169	15	34	61	14	3	13
ENSG00000082497	230	177	193	78	218	201	204	209	71	145	110	215	247	86	729	134	212	36	11	94
ENSG00000228110	2	0	0	5	2	0	1	3	1	0	2	2	0	1	0	1	0	13	2	65
ENSG00000233455	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	2
ENSG00000054392	165	98	101	78	98	148	93	35	129	90	120	188	162	83	122	130	164	29	811	594
ENSG00000200972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
ENSG00000270936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0
ENSG00000143473	1	5	2	1	2	1	6	0	5	2	7	5	7	0	0	1	3	12	1	7
ENSG00000279333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224668	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284376	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	15	0	0
ENSG00000234233	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234004	1	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	3
ENSG00000226986	0	4	0	1	0	1	0	0	0	0	0	2	2	2	1	1	0	4	2	0
ENSG00000117625	748	490	267	565	605	538	914	1032	617	468	681	427	525	269	317	793	595	211	1357	1225
ENSG00000082512	139	176	100	136	141	414	949	222	429	298	732	160	455	62	225	599	362	145	550	712
ENSG00000153363	71	94	83	177	88	120	48	21	73	60	106	79	167	368	102	83	67	59	513	582
ENSG00000236809	1	1	1	0	2	2	4	1	3	1	7	10	12	2	8	1	0	2	14	23
ENSG00000238137	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	2
ENSG00000198570	11	1	0	4	0	3	0	0	2	0	11	0	0	0	1	3	1	1	0	0
ENSG00000223649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000170385	460	426	1760	432	398	2194	868	318	1274	797	753	1295	452	276	633	636	1003	109	943	717
ENSG00000261314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
ENSG00000228792	5	0	0	0	0	6	0	0	0	0	0	0	0	2	0	0	4	3	0	3
ENSG00000227764	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	0
ENSG00000117650	23	11	11	15	7	38	9	16	29	23	80	118	438	242	321	19	26	29	55	104
ENSG00000224763	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	4	0	1
ENSG00000231057	28	0	4	1	11	2	0	0	1	3	9	2	6	0	0	0	34	18	2	7
ENSG00000226868	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0
ENSG00000123684	899	965	853	581	766	1334	1149	765	1124	949	949	1088	1539	218	2042	1113	1102	512	3567	3183
ENSG00000241395	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0
ENSG00000212205	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	2	2	3	0
ENSG00000229258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	4
ENSG00000233626	0	0	0	0	0	0	0	0	0	0	0	0	5	5	2	0	0	1	2	2
ENSG00000143493	382	301	285	334	321	337	217	168	321	209	323	531	610	203	496	299	246	53	1130	1253
ENSG00000212187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
ENSG00000143476	56	60	29	46	34	89	37	30	146	110	112	145	436	196	418	79	103	27	147	200
ENSG00000220749	7	11	26	50	12	12	13	1	7	12	9	4	22	71	7	18	21	5	15	14
ENSG00000264358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229983	1	0	1	1	4	0	1	0	1	1	1	0	2	0	0	1	0	8	0	0
ENSG00000226251	0	0	8	6	0	11	3	4	0	0	0	3	0	5	0	4	0	2	3	0
ENSG00000066027	4417	2386	2544	3865	2378	2375	2123	1668	1683	1788	1506	2462	643	462	482	1949	1861	503	2142	1641
ENSG00000230063	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	3	0	0
ENSG00000234915	1	1	0	0	3	0	3	3	0	0	2	0	2	0	0	0	1	2	2	0
ENSG00000225338	0	0	0	1	0	0	0	1	3	0	0	0	4	1	2	0	0	1	1	7
ENSG00000201544	1	2	0	1	0	0	0	1	0	1	2	0	0	3	0	5	0	2	5	3
ENSG00000229832	0	1	0	2	1	4	0	0	5	1	6	1	2	1	0	3	1	4	0	2
ENSG00000065600	99	161	92	327	81	167	113	50	163	143	131	136	271	190	190	134	123	68	195	160
ENSG00000117691	790	743	1342	2028	1297	626	1169	1065	543	740	452	974	1368	1696	891	726	509	232	2311	745
ENSG00000224535	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	1	0
ENSG00000228067	2	1	0	2	0	0	0	0	1	0	1	0	0	0	0	0	3	0	0	0
ENSG00000260805	53	21	49	28	37	19	41	11	23	41	9	27	31	35	10	25	31	37	14	9
ENSG00000162772	990	1547	10438	700	7694	590	2880	4200	12084	8743	385	568	715	1402	773	6736	7207	709	208	442
ENSG00000235862	0	0	1	0	0	0	1	0	0	7	0	0	0	0	0	1	0	0	0	0
ENSG00000162771	0	0	2	0	0	0	5	0	0	10	0	0	0	0	0	1	2	0	0	0
ENSG00000226036	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
ENSG00000237980	3	6	14	7	3	8	10	4	1	3	3	2	0	0	0	6	4	2	6	3
ENSG00000123685	52	143	717	256	52	130	69	82	95	100	49	382	53	137	51	77	78	64	35	70
ENSG00000117697	412	310	445	809	360	423	356	287	328	282	334	313	363	205	267	396	420	150	767	714
ENSG00000203705	191	217	238	495	217	217	217	249	203	157	216	258	212	145	148	213	201	104	533	496
ENSG00000236905	0	0	1	0	0	0	0	0	0	4	3	0	0	1	0	0	0	2	0	0
ENSG00000185523	1	0	1	1	6	2	1	1	0	1	2	2	0	0	0	0	1	0	10	0
ENSG00000198468	47	44	34	11	28	46	27	15	39	18	5	61	41	89	15	9	14	38	76	66
ENSG00000235182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236317	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	8	0	0
ENSG00000162769	133	88	166	158	81	186	174	48	148	128	187	170	588	163	238	216	135	74	862	657
ENSG00000282718	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	4	1	0
ENSG00000143494	37	245	26	36	90	63	479	60	217	53	135	5	115	16	23	83	84	16	125	182
ENSG00000174606	458	305	280	431	415	494	592	282	503	349	466	322	512	148	343	544	503	143	979	892
ENSG00000136643	484	383	319	248	359	445	421	427	367	319	353	396	314	72	251	434	434	60	1481	1208
ENSG00000228646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225233	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230461	1	2	2	7	2	0	12	2	0	0	0	0	14	1	2	3	6	15	24	16
ENSG00000281664	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0
ENSG00000117707	30	70	29	23	102	56	125	78	140	74	56	3	220	10	58	174	89	13	349	98
ENSG00000274895	0	0	0	0	0	0	1	0	1	0	0	0	8	0	1	0	0	2	4	0
ENSG00000272167	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0
ENSG00000283518	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	8	0	0
ENSG00000143499	719	403	1188	1256	740	533	371	829	471	442	402	450	658	527	847	413	598	204	1148	1227
ENSG00000228470	1	1	0	0	0	0	0	0	0	0	2	0	0	4	0	0	1	0	0	3
ENSG00000152104	1548	1208	754	496	1170	1014	1157	1749	745	1128	631	133	1133	949	769	1108	987	137	2125	1499
ENSG00000213036	0	0	0	0	1	0	2	0	0	0	2	0	2	0	1	0	0	1	2	1
ENSG00000215819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117724	72	135	29	22	50	196	89	64	209	118	465	503	2365	700	1310	97	156	33	552	747
ENSG00000250536	0	2	2	0	1	0	3	3	0	2	0	3	1	1	1	1	1	8	0	2
ENSG00000224584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000185221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
ENSG00000223869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000082482	1	103	0	1	5	24	400	114	1	1	26	0	32	0	2	9	2	1	0	3
ENSG00000232809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000282265	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136636	1446	671	573	849	916	855	1323	854	572	586	522	88	1187	384	1061	826	1056	67	3619	1975
ENSG00000042781	2	3	0	8	1	1	8	6	0	1	4	5	41	1	1	1	4	31	6	1
ENSG00000202498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229242	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236292	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196482	34	8	17	9	12	23	2	71	7	3	6	0	5	4	4	33	56	45	3	8
ENSG00000092978	174	159	276	184	212	328	268	139	233	153	231	135	242	110	198	299	376	61	372	334
ENSG00000162814	123	9	33	24	33	10	2	3	12	7	18	12	30	14	8	6	77	44	116	75
ENSG00000234070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000228247	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	1	0
ENSG00000231814	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232100	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2
ENSG00000201493	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
ENSG00000067533	386	408	470	320	324	561	261	515	203	218	271	258	572	305	450	294	344	74	648	671
ENSG00000229016	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
ENSG00000223375	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000232480	14	21	15	12	32	3	3	33	15	19	5	4	6	29	17	13	46	1	5	6
ENSG00000092969	385	295	341	275	621	273	63	285	304	312	90	55	140	71	140	242	739	41	19	78
ENSG00000281453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228208	0	0	0	1	0	0	0	0	0	0	0	0	1	7	0	0	0	15	0	0
ENSG00000212610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000226693	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000225561	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000228063	3	2	4	4	1	3	4	6	1	4	0	1	1	0	0	2	4	0	7	9
ENSG00000143353	259	210	310	684	274	333	277	339	221	166	197	256	273	1157	291	329	247	58	612	535
ENSG00000225920	5	1	0	7	4	6	6	2	0	0	19	0	6	2	7	0	2	2	14	22
ENSG00000223842	0	0	0	0	1	0	2	0	4	0	0	0	3	0	0	1	2	0	1	0
ENSG00000277007	0	0	0	1	1	0	20	3	1	6	9	0	27	15	5	9	3	6	16	13
ENSG00000228536	0	1	4	5	0	1	11	1	2	0	2	0	0	101	1	5	2	9	0	1
ENSG00000238232	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215817	2	2	0	3	0	3	1	4	6	0	1	0	4	0	1	2	0	0	5	118
ENSG00000196660	0	0	0	4	0	0	1	1	2	0	1	0	4	5	0	1	1	21	1	0
ENSG00000252086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000221673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136628	1882	1504	793	857	1224	2538	1163	1238	1729	1454	2070	2486	2189	5350	2531	1572	2214	424	5338	5404
ENSG00000162813	524	403	512	885	479	336	329	178	387	310	402	482	562	1981	516	391	444	149	838	765
ENSG00000067704	1775	1592	1017	1020	1289	1859	1254	1780	1264	1216	1312	1783	2027	2779	2047	1317	1467	265	8647	5812
ENSG00000207590	0	0	0	1	0	2	0	0	0	0	0	0	1	1	1	0	0	0	0	0
ENSG00000207624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3
ENSG00000232134	5	0	0	1	0	0	1	1	0	0	2	2	4	1	0	0	0	0	5	8
ENSG00000118873	1068	672	522	734	682	1019	756	651	764	641	916	681	1022	1090	789	859	902	207	2179	1839
ENSG00000281696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222370	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270585	0	0	2	0	3	0	1	1	1	3	1	0	7	0	1	1	3	0	0	2
ENSG00000270708	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0
ENSG00000218283	186	117	228	258	184	172	161	192	127	150	118	100	153	58	134	131	189	60	109	1279
ENSG00000213033	1	0	0	0	1	0	3	0	0	0	0	0	2	0	0	0	1	0	0	0
ENSG00000230318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0
ENSG00000232883	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000226927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000260505	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	0	1
ENSG00000235163	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0
ENSG00000234863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231529	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ENSG00000116141	70	93	49	39	110	61	311	162	99	90	68	10	738	29	375	157	108	8	41	109
ENSG00000243872	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000233012	0	3	1	1	0	0	1	0	2	5	1	0	14	0	1	0	1	20	0	4
ENSG00000162817	1315	501	1024	1343	1514	588	882	362	539	1264	532	172	535	52	256	1248	977	206	241	302
ENSG00000117791	1166	513	626	649	816	549	587	353	428	393	526	116	231	91	185	705	522	63	934	924
ENSG00000186205	462	361	305	237	286	221	651	321	145	175	208	21	411	189	118	184	147	156	2202	2296
ENSG00000221571	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	1	0	0	0
ENSG00000276642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272823	2	6	3	14	23	5	6	1	5	0	5	1	0	0	2	12	1	3	0	2
ENSG00000238078	20	21	10	27	55	12	16	26	7	18	4	1	1	1	0	37	8	10	2	2
ENSG00000257551	2	2	3	11	10	1	3	1	0	6	8	0	2	0	0	14	3	3	0	4
ENSG00000136630	393	659	512	577	623	330	465	188	475	981	332	181	233	116	127	685	419	896	95	209
ENSG00000226211	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0
ENSG00000234754	4	0	1	11	11	4	5	0	2	2	2	0	0	0	0	4	7	3	0	0
ENSG00000232436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
ENSG00000227585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000143507	169	252	262	182	229	301	111	262	577	406	228	118	201	450	235	282	333	109	128	104
ENSG00000227925	4	0	0	3	4	4	0	0	6	4	5	21	4	4	0	1	4	0	52	65
ENSG00000200033	10	0	1	4	9	2	8	0	1	1	2	23	0	4	0	1	3	0	16	22
ENSG00000238042	17	4	0	11	16	8	0	0	10	6	9	104	4	21	4	2	15	3	95	111
ENSG00000228437	0	1	1	3	0	0	0	0	1	0	9	8	1	63	0	0	3	5	60	28
ENSG00000232679	0	0	0	0	0	12	0	0	11	45	1	2	1	5	5	3	12	3	2	4
ENSG00000236230	0	0	0	6	4	2	0	0	1	0	0	0	0	0	0	0	2	1	0	0
ENSG00000227613	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226643	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	3	0	0
ENSG00000234419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1
ENSG00000276997	3	3	3	5	7	1	6	6	8	7	6	4	6	4	6	2	3	14	29	146
ENSG00000222399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
ENSG00000267305	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	5	83
ENSG00000143512	0	0	0	2	0	1	2	0	0	0	6	0	3	12	2	3	0	38	274	1230
ENSG00000143498	72	50	37	110	58	70	83	25	57	48	76	56	157	67	89	104	62	17	194	139
ENSG00000225265	22	5	6	27	9	8	14	8	3	3	9	9	26	13	2	10	10	9	26	22
ENSG00000154305	1448	1211	472	502	814	1494	1089	804	1182	982	1526	855	732	327	790	1160	1479	327	3086	2877
ENSG00000229399	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	5	0	3
ENSG00000272750	22	13	10	12	18	25	36	14	21	10	28	0	21	16	10	27	14	11	21	16
ENSG00000186063	1503	1099	930	1090	1123	1463	1274	887	1015	839	987	937	625	190	470	1184	1057	205	1719	920
ENSG00000162819	1183	677	552	738	678	1025	714	445	777	610	797	639	597	410	890	885	809	303	3279	2366
ENSG00000197520	6	3	1	3	2	39	16	3	15	1	83	19	25	4	3	58	5	31	25	53
ENSG00000228106	39	46	92	114	77	57	38	39	23	21	34	138	86	88	25	42	44	19	96	90
ENSG00000278610	0	1	0	1	0	0	3	0	0	1	0	1	1	0	0	0	0	1	3	0
ENSG00000154309	464	229	105	408	631	198	210	76	248	159	232	134	78	24	86	219	287	22	498	460
ENSG00000234523	3	0	0	0	2	0	0	0	0	3	1	1	0	1	1	1	3	0	2	10
ENSG00000187554	355	215	125	99	111	302	108	43	218	117	234	125	102	22	271	241	236	66	983	566
ENSG00000236846	2	1	0	0	5	1	0	1	0	0	4	1	0	0	2	3	0	0	8	5
ENSG00000226601	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	4	0	0
ENSG00000143502	117	66	66	28	65	52	10	8	49	19	76	479	215	14	406	57	67	52	229	256
ENSG00000251789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000178395	0	0	0	0	0	0	0	0	0	1	0	25	0	0	0	0	0	1	3	5
ENSG00000203697	649	243	288	219	202	370	5	10	344	109	1217	97	44	49	38	663	225	63	2699	1870
ENSG00000227002	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212398	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000162909	11341	9565	9940	5259	10468	6780	5486	2922	4175	5018	3787	8927	1406	4513	7094	3052	6500	1243	8481	6464
ENSG00000143514	2025	1050	2791	712	1101	1340	627	508	1156	974	896	816	778	880	611	915	2029	256	1711	1469
ENSG00000227621	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	5	0	0
ENSG00000188460	0	0	0	4	1	0	5	0	0	0	2	0	1	0	1	0	0	7	0	7
ENSG00000233771	0	0	1	0	0	0	0	2	1	1	2	0	2	1	1	0	0	15	1	2
ENSG00000272645	91	58	19	46	82	60	169	93	98	92	164	41	269	312	118	117	110	62	521	528
ENSG00000212157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000185495	28	37	28	19	39	41	159	130	45	23	110	17	74	85	105	94	80	19	73	79
ENSG00000278467	0	0	0	0	0	2	3	5	5	4	12	1	5	2	3	2	5	11	13	6
ENSG00000229930	5	1	0	2	0	0	0	0	2	0	1	3	4	4	2	2	0	0	1	0
ENSG00000252484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000143756	827	625	801	482	500	972	682	614	626	506	702	609	599	378	644	795	785	150	1692	1464
ENSG00000236773	0	0	0	2	1	7	1	0	2	0	0	1	0	4	1	1	1	5	4	10
ENSG00000143753	1361	1211	1867	1477	1157	1839	1329	876	1437	1228	1335	1224	2023	634	877	1288	1161	477	1417	1336
ENSG00000201898	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ENSG00000232628	11	0	5	50	21	7	4	2	22	19	4	6	7	2	4	13	10	33	6	5
ENSG00000237101	1	0	2	1	0	1	1	1	6	2	3	2	7	0	4	2	1	6	3	1
ENSG00000143748	332	205	130	224	260	335	267	146	224	190	332	478	498	141	335	254	236	97	542	564
ENSG00000221406	1	0	0	0	1	0	4	0	0	0	1	0	6	0	0	2	0	1	1	8
ENSG00000229742	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	7	0	0
ENSG00000206887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000143771	877	606	1051	1729	816	616	550	469	469	546	439	1319	788	1403	811	511	569	260	1020	1006
ENSG00000162923	2468	2454	2190	1623	2002	2928	2519	2507	2391	2266	2255	1725	1935	571	1832	2459	2418	855	4881	3938
ENSG00000266618	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	2
ENSG00000143786	74	105	99	76	77	129	52	39	119	264	35	520	72	296	86	100	79	40	38	40
ENSG00000229991	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0	0
ENSG00000233384	0	5	0	1	1	5	2	0	1	7	0	6	3	134	1	3	0	3	0	0
ENSG00000234247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229400	0	0	3	0	0	2	4	0	0	0	0	0	1	0	0	0	0	1	2	0
ENSG00000225334	0	0	0	0	0	0	0	0	0	0	0	33	0	2	0	0	0	2	0	0
ENSG00000185842	47	28	55	32	54	40	58	19	48	42	84	76	366	87	81	59	57	32	253	224
ENSG00000143815	734	676	694	705	576	1074	1041	534	987	808	1157	431	1835	504	590	1203	1147	570	1172	871
ENSG00000234476	0	1	0	0	1	0	0	0	0	0	0	0	9	3	1	3	0	6	0	0
ENSG00000282418	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000154380	1926	1805	1417	1118	2551	2198	3813	3846	2422	2536	1663	1262	3664	582	1438	3009	2267	170	2245	1931
ENSG00000227496	0	0	4	5	1	7	9	135	2	9	2	0	8	2	6	1	6	18	2	0
ENSG00000226349	0	0	0	1	0	0	1	6	2	0	3	0	2	0	0	0	0	1	0	0
ENSG00000223306	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0
ENSG00000143742	2481	1742	2469	5490	2266	2301	2134	2456	1711	1200	1708	2460	3751	1821	2601	1992	2337	707	4919	3567
ENSG00000234112	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1
ENSG00000143819	5823	4378	3773	3661	4874	4287	3738	2124	2353	2684	2570	12050	1039	459	3133	4803	2757	358	16774	17912
ENSG00000242861	45	32	24	25	64	51	73	29	57	43	48	32	76	18	47	130	72	23	77	107
ENSG00000196187	1379	1188	708	763	883	1134	1044	439	1068	973	1202	2113	1078	311	769	874	961	442	2337	1965
ENSG00000243709	1	0	0	3	14	6	3	0	5	3	3	3	3	0	0	10	3	2	0	0
ENSG00000255835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000143811	513	452	377	458	564	484	403	294	347	410	570	597	1177	312	615	554	306	251	1010	672
ENSG00000284519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
